merchant,cc_num,trans_date_trans_time,amt_cop,is_fraud,trans_counter,total_amt,fraud_counter,fraud_amt,dist_card
fraud_Towne LLC,2288813824604479,2020-10-16 05:00:35,7011.33886664,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,581686439828,2020-10-25 22:04:26,16673.3058414,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,347073228412010,2020-10-18 10:46:59,23774.39715824,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,3590736522064285,2020-11-01 10:48:20,24745.62069,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,375082648741747,2020-08-19 16:13:13,36766.7769836,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,213156747557083,2020-09-28 22:06:16,452558.02844538,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,30030380240193,2020-09-30 02:38:14,8484.212808,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,213178850083780,2020-07-12 11:33:03,137319.63682712,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,30328384440870,2020-11-19 08:20:45,1307.1099465,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,4171397999167005,2020-08-17 09:56:07,35549.57151954,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,4171397999167005,2020-10-10 03:18:48,13491.972212159999,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,639023984367,2020-08-28 14:19:11,1287.470565,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,3540210836308425,2020-11-25 10:06:54,8255.0866905,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,36078114201167,2020-08-18 00:05:06,8920.678995539998,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,4798937978667559470,2020-08-04 18:37:30,6050.6170053,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,4586810168620942,2020-11-30 12:02:05,63823.71924094,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,4586810168620942,2020-12-14 21:40:38,1515095.22164052,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,340103199302564,2020-07-12 03:25:41,6346.552718219999,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,3533800906065217,2020-11-13 01:49:01,13935.78708756,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,3533800906065217,2020-12-07 10:02:14,274382.76125668007,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,4713464490314802,2020-12-27 06:22:46,134498.00045396,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,38544312728630,2020-08-09 00:39:05,2675182.92444858,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,6517217825320610,2020-08-12 01:44:43,7787.596853080001,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,3597337756918966,2020-08-03 07:15:58,6857.36593934,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,3554849923339851,2020-11-23 11:06:40,2483.290683,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,3546674063249004,2020-11-11 13:44:45,178361.62043672,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,4536996888716062123,2020-12-20 13:12:27,138046.42195354,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,4536996888716062123,2020-12-20 13:12:27,138046.42195354,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,2266735643685262,2020-06-29 22:19:23,4532.3328195,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,6506116513503136,2020-12-06 09:55:13,5622.54614234,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,6011626928491360,2020-09-15 10:29:09,342.5980995,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,30442439074871,2020-12-20 04:29:11,312401.29079406,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,3586008444788268,2020-07-15 05:18:25,108077.22350528001,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,3546897637165774,2020-11-20 03:36:05,1778.1405076800002,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,343819048608995,2020-06-28 11:09:29,7976.93588862,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,2254917871818484,2020-09-01 12:05:54,6327.30580648,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,180056173248083,2020-10-11 12:35:22,667744.52291494,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,180056173248083,2020-12-18 15:46:01,216624.71973942002,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,38052002992326,2020-07-18 13:35:22,48819.636293999996,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,2720012583106919,2020-08-29 02:23:02,7836.1132185,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,3575540972310993,2020-10-13 21:49:45,1359.4816305000002,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,6011917798331152,2020-09-08 06:19:04,1031958.34828008,0,68,11239275.64538994,37,4964270.8584077405,60
fraud_Towne LLC,3560725013359375,2020-08-11 07:10:35,274.951341,1,68,11239275.64538994,37,4964270.8584077405,60
fraud_Graham and Sons,342952484382519,2020-09-21 17:58:59,12414.05502584,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4400011257587661852,2020-07-23 15:26:07,152894.2245753,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3513618443244549,2020-08-09 16:15:08,132924.23508106,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4671727014157745,2020-07-13 19:02:59,1446.7677704999999,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4671727014157745,2020-08-01 15:19:17,17015.32237148,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3595192916105588,2020-11-18 15:02:59,602389.93038042,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,6011438889172900,2020-12-25 14:11:07,91351.96858206,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,630425673344,2020-12-12 14:20:24,19790.04527992,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,213141712584544,2020-09-04 16:25:28,361083.95163196,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3596357274378601,2020-10-20 17:48:07,851150.88717034,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3557442674264531,2020-09-14 23:46:13,22572.505889160002,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4191109180926792,2020-12-15 21:59:46,308498.91013216,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4169388510116,2020-07-11 12:09:07,13212.571827900001,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4393520897625,2020-12-13 19:43:37,338586.36844266,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4464457352619,2020-12-26 15:42:18,83531.44320106,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4464457352619,2020-12-15 15:46:36,4626.458172760001,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,377654590313960,2020-12-12 23:46:45,3268.15639606,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,30270432095985,2020-08-21 17:55:03,133386.4467312,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,344709867813900,2020-11-04 15:12:44,92387.21518786,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,374656033243756,2020-10-13 20:59:45,13653.7344495,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,30290551782700,2020-12-07 20:58:39,48116.81142310001,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,501802953619,2020-08-05 17:53:36,8989.48812216,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4939976756738216,2020-11-30 16:17:24,7351.6751415,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,2475085306462014,2020-12-13 19:20:18,343512.7135596,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4839043708100390,2020-07-02 22:55:35,46499.5089315,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,180067784565096,2020-10-19 12:55:47,496939.51598538,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3598014571045296,2020-12-28 21:18:34,399699.67678524,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,6592861994408652,2020-12-19 20:05:41,534974.45080716,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,376445266762684,2020-12-06 12:11:51,191151.06683477998,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4873783502705038,2020-12-21 14:02:56,4034.8018214999997,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,6011366578560244,2020-06-22 18:19:51,20264.47940724,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4358137750029944984,2020-11-09 13:56:21,12248.427595500001,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3551217896304745,2020-08-18 21:06:46,50594.68314908,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,38580485618059,2020-11-22 20:52:36,32969.6885799,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3533012926413100,2020-09-07 13:33:05,2823.62126914,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4610050989831291,2020-12-30 13:48:20,333171.82696278,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4301028321766222513,2020-08-26 16:24:21,61378.77604288,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4430881574719618,2020-08-04 22:58:27,2341.4507055,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4755696071492,2020-09-28 14:15:27,59007.92203264001,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,378858024506425,2020-12-28 15:41:11,84346.42426708,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3585740823295298,2020-12-07 17:19:12,312578.81674422004,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3585740823295298,2020-08-25 23:57:05,128042.4384487,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,5359543825610251,2020-07-02 13:33:07,115916.65041038001,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,584673555952,2020-11-24 15:28:52,135237.46416744002,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3540075240003197,2020-12-14 20:43:36,198207.72335363997,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,2720830304681674,2020-11-09 15:11:46,7004.712735,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,213156747557083,2020-10-29 17:27:16,60836.19028798,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,30328384440870,2020-08-11 20:11:17,641152.73770122,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,180014262259255,2020-11-07 19:37:16,25180.96702714,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4427805710168,2020-06-29 15:52:02,65116.1639618,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,36078114201167,2020-12-07 13:34:06,71951.72751558,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,376262134119629,2020-12-12 12:23:32,909.9580095,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4449530933957323,2020-12-15 12:35:43,10581.2623215,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,213154573301411,2020-11-30 17:51:36,62440.7210683,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4425161475596168,2020-07-26 16:54:01,101065.88463864001,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3501509250702469,2020-07-28 17:08:12,96448.66148256,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,180046617132290,2020-08-04 21:31:10,4497.4183635,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4586810168620942,2020-10-04 21:29:50,7507.70436576,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,30235268718158,2020-10-31 20:57:44,8045.5999544999995,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4223708906367574214,2020-09-19 18:10:01,328911.20415894,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,630484879808,2020-09-21 15:19:57,336855.4904286,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3525590521269779,2020-07-27 12:28:25,388146.00957454,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,30235438713303,2020-06-23 23:07:22,298708.68695862003,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4147608975828480,2020-11-17 17:42:51,786928.15557174,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4063094974360571498,2020-10-25 21:42:09,8791.91695464,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,345389171551808,2020-07-06 20:59:26,12634.668765,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,30273037698427,2020-08-22 21:00:54,180028.95102086,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4119762878330989,2020-10-08 14:58:38,6201.680247,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4536996888716062123,2020-12-28 12:01:02,176993.37230952,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,503848303379,2020-12-07 18:46:50,490.9845375,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,213163860545705,2020-10-31 15:41:42,332461.72316214,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4745996322265,2020-07-23 23:53:08,868166.20954182,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4129767952109660,2020-12-25 20:22:15,3371.4271575,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4822367783500458,2020-10-15 17:40:47,669849.79144122,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,341283058448499,2020-11-15 18:15:24,125284.81660362,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4500002361389,2020-10-28 21:25:55,280180.33084002,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4922710831011201,2020-06-30 21:31:25,485355.94773744,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,2235613922823698,2020-10-12 23:29:01,13564.266156,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,213186880359195,2020-11-21 23:21:32,319357.9349622,1,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,30153452207526,2020-07-20 13:34:30,20859.2991438,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,3518758680062249,2020-09-11 15:16:50,8957.7401175,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,2222001896600109,2020-08-08 16:12:32,929.5973909999999,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4800395067176717,2020-12-29 18:27:15,425130.26914566,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,2358122155477959,2020-12-01 13:47:20,22957.85958162,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,2318062975163331,2020-09-18 17:59:09,599815.8041031,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,180069253480336,2020-09-02 18:54:34,196166.1749268,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,4727244663135968,2020-06-21 18:57:37,12471.19799874,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Graham and Sons,180058696935600,2020-10-18 12:49:25,41811.52080228,0,88,15000708.04161964,46,7965084.9420343,85
fraud_Kunde-Sanford,342952484382519,2020-12-03 05:02:20,2980.0317767600004,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,4092452671396169678,2020-07-26 06:29:28,14823.416838359999,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,213175487106448,2020-12-06 02:50:25,1021439.9357330999,0,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,4538566639857,2020-12-16 07:02:49,41212.99187464001,0,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,213102873001603,2020-07-15 02:45:41,10269.214371,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,213141712584544,2020-11-01 01:54:31,7054.0909329,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,30242921189660,2020-08-05 08:24:34,97195.4577126,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,4191109180926792,2020-08-10 04:33:55,1569855.8730672,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,5456776410929288,2020-07-18 11:06:11,1586.4255945,0,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,5456776410929288,2020-11-16 04:56:27,31508.27283362,0,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,639030014711,2020-07-21 08:53:31,66655.57264206,0,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,3560797065840735,2020-11-28 22:41:40,2296.76482242,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,4464457352619,2020-09-29 08:22:36,7766.760319499999,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,570273151375,2020-11-26 11:45:32,7367.326931639999,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,3596217206093829,2020-12-13 13:04:55,30567.7273759,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,6011348830550197,2020-12-28 10:10:48,38301.223747020005,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,4428154703770710,2020-12-06 09:10:04,103288.55995306,0,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,4904681492230012,2020-12-03 04:33:20,26164.264551120003,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,6538441737335434,2020-07-23 14:08:53,249290.81551218,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,6538441737335434,2020-12-28 12:47:22,712591.4404216801,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,676372984911,2020-11-11 15:31:22,4346.56568544,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,345933964507467,2020-10-26 20:05:16,35743.67433,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,30074693890476,2020-06-27 02:00:37,12287.706358500001,0,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,4862293128558,2020-12-29 05:28:42,10158.45086332,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,4979422371139333,2020-11-30 02:18:44,51747.588099,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,4810789809665942990,2020-11-03 07:19:25,120691.28695878002,0,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,2248735346244816,2020-10-13 02:07:03,2658.97862954,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,370877495212014,2020-09-16 06:18:52,42828.1354761,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,36722699017270,2020-11-10 06:09:14,33552.40458024,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,676102124465,2020-12-15 10:38:25,32176.5784665,1,72,11797877.3774262,43,4424798.52164224,67
fraud_Kunde-Sanford,4755696071492,2020-12-09 00:19:43,27309.6510525,1,72,11797877.3774262,43,4424798.52164224,67
